layer,distance,elevation,ID,0.1
,1109.158594,0,0.1022604,149.4
,1110.047258,0,0.1022604,149.5
,1110.505817,0,0.1022604,149.6
,1111.394481,0,0.1022604,149.7
,1112.283145,0,0.1022604,149.8
,1112.741704,0,0.1022604,149.9
,1113.630368,0,0.1022604,150
,1114.519032,0,0.1022604,150.1
,1114.977591,0,0.1022604,150.2
,1115.866255,0,0.1022604,150.3
,1116.754919,0,0.1022604,150.4
,1117.213478,0,0.1022604,150.5
,1118.102142,0,0.1022604,150.6
,1118.990806,0,0.1022604,150.7
,1119.449365,0,0.1022604,150.8
,1120.338029,0,0.1022604,150.9
,1121.226693,0,0.1022604,151
,1121.685252,0,0.1022604,151.1
,1122.573916,0,0.1022604,151.2
,1123.46258,0,0.1022604,151.3
,1123.921139,0,0.1022604,151.4
,1124.809803,0,0.1022604,151.5
,1125.698467,0,0.1022604,151.6
,1126.157026,0,0.1022604,151.7
,1127.04569,0,0.1022604,151.8
,1127.934354,0,0.1022604,151.9
,1128.392913,0,0.1022604,152
,1129.281577,0,0.1022604,152.1
,1130.170241,0,0.1022604,152.2
,1130.6288,0,0.1022604,152.3
,1131.517464,0,0.1022604,152.4
,1132.406128,0,0.1022604,152.5
,1132.864687,0,0.1022604,152.6
,1133.753351,0,0.1022604,152.7
,1134.642015,0,0.1022604,152.8
,1135.100573,0,0.1022604,152.9
,1135.989238,0,0.1022604,153
,1136.877902,0,0.1022604,153.1
,1137.33646,0,0.1022604,153.2
,1138.225125,0,0.1022604,153.3
,1138.683683,0,0.1022604,153.4
,1139.572347,0,0.1022604,153.5
,1140.461011,0,0.1022604,153.6
,1140.91957,0,0.1022604,153.7
,1141.808234,0,0.1022604,153.8
,1142.696898,0,0.1022604,153.9
,1143.155457,0,0.1022604,154
,1144.044121,0,0.1022604,154.1
,1144.932785,0,0.1022604,154.2
,1145.391344,0,0.1022604,154.3
,1146.280008,0,0.1022604,154.4
,1147.168672,0,0.1022604,154.5
,1147.639956,0,0.1022604,154.6
,1148.52862,0,0.1022604,154.7
,1149.417284,0,0.1022604,154.8
,1149.875843,0,0.1022604,154.9
,1150.764507,0,0.1022604,155
,1151.653171,0,0.1022604,155.1
,1152.11173,0,0.1022604,155.2
,1153.006955,0,0.1022604,155.3
,1153.895619,0,0.1022604,155.4
,1154.354178,0,0.1022604,155.5
,1155.242842,0,0.1022604,155.6
,1156.131506,0,0.1022604,155.7
,1156.590065,0,0.1022604,155.8
,1157.478729,0,0.1022604,155.9
,1158.367393,0,0.1022604,156
,1158.825952,0,0.1022604,156.1
,1159.714616,0,0.1022604,156.2
,1160.60328,0,0.1022604,156.3
,1161.061839,0,0.1022604,156.4
,1161.950503,0,0.1022604,156.5
,1162.839167,0,0.1022604,156.6
,1163.297726,0,0.1022604,156.7
,1164.18639,0,0.1022604,156.8
,1165.075054,0,0.1022604,156.9
,1165.533613,0,0.1022604,157
,1166.422277,0,0.1022604,157.1
,1167.310941,0,0.1022604,157.2
,1167.7695,0,0.1022604,157.3
,1168.658164,0,0.1022604,157.4
,1169.546828,0,0.1022604,157.5
,1170.005387,0,0.1022604,157.6
,1170.894051,0,0.1022604,157.7
,1171.782715,0,0.1022604,157.8
,1172.241274,0,0.1022604,157.9
,1173.129938,0,0.1022604,158
,1173.588496,0,0.1022604,158.1
,1174.477161,0,0.1022604,158.2
,1175.365825,0,0.1022604,158.3
,1175.824383,0,0.1022604,158.4
,1176.713048,0,0.1022604,158.5
,1177.601712,0,0.1022604,158.6
,1178.06027,0,0.1022604,158.7
,1178.948934,0,0.1022604,158.8
,1179.837599,0,0.1022604,158.9
,1180.296157,0,0.1022604,159
,1181.184821,0,0.1022604,159.1
,1182.073486,0,0.1022604,159.2
,1182.532044,0,0.1022604,159.3
,1183.420708,0,0.1022604,159.4
,1184.309372,0,0.1022604,159.5
,1184.767931,0,0.1022604,159.6
,1185.656595,0,0.1022604,159.7
,1186.545259,0,0.1022604,159.8
,1187.003818,0,0.1022604,159.9
,1187.892482,0,0.1022604,160
,1188.781146,0,0.1022604,160.1
,1189.239705,0,0.1022604,160.2
,1190.128369,0,0.1022604,160.3
,1191.017033,0,0.1022604,160.4
,1191.475592,0,0.1022604,160.5
,1192.364256,0,0.1022604,160.6
,1193.25292,0,0.1022604,160.7
,1193.711479,0,0.1022604,160.8
,1194.600143,0,0.1022604,160.9
,1195.488807,0,0.1022604,161
,1195.947366,0,0.1022604,161.1
,1196.83603,0,0.1022604,161.2
,1197.724694,0,0.1022604,161.3
,1198.183253,0,0.1022604,161.4
,1199.071917,0,0.1022604,161.5
,1199.960581,0,0.1022604,161.6
,1200.41914,0,0.1022604,161.7
,1201.307804,0,0.1022604,161.8
,1202.196468,0,0.1022604,161.9
,1202.655027,0,0.1022604,162
,1203.543691,0,0.1022604,162.1
,1204.432355,0,0.1022604,162.2
,1204.890914,0,0.1022604,162.3
,1205.779578,0,0.1022604,162.4
,1206.668242,0,0.1022604,162.5
,1207.126801,0,0.1022604,162.6
,1208.015465,0,0.1022604,162.7
,1208.904129,0,0.1022604,162.8
,1209.362687,0,0.1022604,162.9
,1210.251352,0,0.1022604,163
,1210.70991,0,0.1022604,163.1
,1211.598574,0,0.1022604,163.2
,1212.487239,0,0.1022604,163.3
,1212.945797,0,0.1022604,163.4
,1213.834461,0,0.1022604,163.5
,1214.723126,0,0.1022604,163.6
,1215.181684,0,0.1022604,163.7
,1216.070348,0,0.1022604,163.8
,1216.959012,0,0.1022604,163.9
,1217.417571,0,0.1022604,164
,1218.306235,0,0.1022604,164.1
,1219.194899,0,0.1022604,164.2
,1219.653458,0,0.1022604,164.3
,1220.542122,0,0.1022604,164.4
,1221.430786,0,0.1022604,164.5
,1221.889345,0,0.1022604,164.6
,1222.778009,0,0.1022604,164.7
,1223.666673,0,0.1022604,164.8
,1224.125232,0,0.1022604,164.9
,1225.020458,0,0.1022604,165
,1225.909122,0,0.1022604,165.1
,1226.36768,0,0.1022604,165.2
,1227.256345,0,0.1022604,165.3
,1228.145009,0,0.1022604,165.4
,1228.603567,0,0.1022604,165.5
,1229.492232,0,0.1022604,165.6
,1230.380896,0,0.1022604,165.7
,1230.839454,0,0.1022604,165.8
,1231.728118,0,0.1022604,165.9
,1232.616783,0,0.1022604,166
,1233.075341,0,0.1022604,166.1
,1233.964005,0,0.1022604,166.2
,1234.85267,0,0.1022604,166.3
,1235.311228,0,0.1022604,166.4
,1236.199892,0,0.1022604,166.5
,1237.088557,0,0.1022604,166.6
,1237.547115,0,0.1022604,166.7
,1238.435779,0,0.1022604,166.8
,1239.324443,0,0.1022604,166.9
,1239.783002,0,0.1022604,167
,1240.671666,0,0.1022604,167.1
,1241.56033,0,0.1022604,167.2
,1242.018889,0,0.1022604,167.3
,1242.907553,0,0.1022604,167.4
,1243.796217,0,0.1022604,167.5
,1244.254776,0,0.1022604,167.6
,1245.14344,0,0.1022604,167.7
,1245.601999,0,0.1022604,167.8
,1246.490663,0,0.1022604,167.9
,1247.379327,0,0.1022604,168
,1247.837886,0,0.1022604,168.1
,1248.72655,0,0.1022604,168.2
,1249.615214,0,0.1022604,168.3
,1250.073773,0,0.1022604,168.4
,1250.962437,0,0.1022604,168.5
,1251.851101,0,0.1022604,168.6
,1252.30966,0,0.1022604,168.7
,1253.198324,0,0.1022604,168.8
,1254.086988,0,0.1022604,168.9
,1254.545547,0,0.1022604,169
,1255.434211,0,0.1022604,169.1
,1256.322875,0,0.1022604,169.2
,1256.781433,0,0.1022604,169.3
,1257.670098,0,0.1022604,169.4
,1258.558762,0,0.1022604,169.5
,1259.01732,0,0.1022604,169.6
,1259.905985,0,0.1022604,169.7
,1260.794649,0,0.1022604,169.8
,1261.253207,0,0.1022604,169.9
,1262.141872,0,0.1022604,170
,1263.030536,0,0.1022604,170.1
,1263.489094,0,0.1022604,170.2
,1264.377758,0,0.1022604,170.3
,1265.266423,0,0.1022604,170.4
,1265.724981,0,0.1022604,170.5
,1266.613645,0,0.1022604,170.6
,1267.50231,0,0.1022604,170.7
,1267.960868,0,0.1022604,170.8
,1268.849532,0,0.1022604,170.9
,1269.738196,0,0.1022604,171
,1270.196755,0,0.1022604,171.1
,1271.085419,0,0.1022604,171.2
,1271.974083,0,0.1022604,171.3
,1272.432642,0,0.1022604,171.4
,1273.321306,0,0.1022604,171.5
,1274.20997,0,0.1022604,171.6
,1274.668529,0,0.1022604,171.7
,1275.557193,0,0.1022604,171.8
,1276.445857,0,0.1022604,171.9
,1276.904416,0,0.1022604,172
,1277.79308,0,0.1022604,172.1
,1278.681744,0,0.1022604,172.2
,1279.140303,0,0.1022604,172.3
,1280.028967,0,0.1022604,172.4
,1280.487526,0,0.1022604,172.5
,1281.37619,0,0.1022604,172.6
,1282.264854,0,0.1022604,172.7
,1282.723413,0,0.1022604,172.8
,1283.612077,0,0.1022604,172.9
,1284.500741,0,0.1022604,173
,1284.9593,0,0.1022604,173.1
,1285.847964,0,0.1022604,173.2
,1286.736628,0,0.1022604,173.3
,1287.207911,0,0.1022604,173.4
,1288.096575,0,0.1022604,173.5
,1288.98524,0,0.1022604,173.6
,1289.443798,0,0.1022604,173.7
,1290.332462,0,0.1022604,173.8
,1291.221126,0,0.1022604,173.9
,1291.679685,0,0.1022604,174
,1292.568349,0,0.1022604,174.1
,1293.457013,0,0.1022604,174.2
,1293.915572,0,0.1022604,174.3
,1294.804236,0,0.1022604,174.4
,1295.6929,0,0.1022604,174.5
,1296.151459,0,0.1022604,174.6
,1297.046685,0,0.1022604,174.7
,1297.935349,0,0.1022604,174.8
,1298.393908,0,0.1022604,174.9
,1299.282572,0,0.1022604,175
,1300.171236,0,0.1022604,175.1
,1300.629794,0,0.1022604,175.2
,1301.518459,0,0.1022604,175.3
,1302.407123,0,0.1022604,175.4
,1302.865681,0,0.1022604,175.5
,1303.754346,0,0.1022604,175.6
,1304.64301,0,0.1022604,175.7
,1305.101568,0,0.1022604,175.8
,1305.990233,0,0.1022604,175.9
,1306.878897,0,0.1022604,176
,1307.337455,0,0.1022604,176.1
,1308.226119,0,0.1022604,176.2
,1309.114784,0,0.1022604,176.3
,1309.573342,0,0.1022604,176.4
,1310.462006,0,0.1022604,176.5
,1311.350671,0,0.1022604,176.6
,1311.809229,0,0.1022604,176.7
,1312.697893,0,0.1022604,176.8
,1313.586557,0,0.1022604,176.9
,1314.045116,0,0.1022604,177
,1314.93378,0,0.1022604,177.1
,1315.822444,0,0.1022604,177.2
,1316.281003,0,0.1022604,177.3
,1317.169667,0,0.1022604,177.4
,1317.628226,0,0.1022604,177.5
,1318.51689,0,0.1022604,177.6
,1319.405554,0,0.1022604,177.7
,1319.864113,0,0.1022604,177.8
,1320.752777,0,0.1022604,177.9
,1321.641441,0,0.1022604,178
,1322.1,0,0.1022604,178.1
,1322.988664,0,0.1022604,178.2
,1323.877328,0,0.1022604,178.3
,1324.335887,0,0.1022604,178.4
,1325.224551,0,0.1022604,178.5
,1326.113215,0,0.1022604,178.6
,1326.571774,0,0.1022604,178.7
,1327.460438,0,0.1022604,178.8
,1328.349102,0,0.1022604,178.9
,1328.807661,0,0.1022604,179
,1329.696325,0,0.1022604,179.1
,1330.584989,0,0.1022604,179.2
,1331.043548,0,0.1022604,179.3
,1331.932212,0,0.1022604,179.4
,1332.820876,0,0.1022604,179.5
,1333.279434,0,0.1022604,179.6
,1334.168099,0,0.1022604,179.7
,1335.056763,0,0.1022604,179.8
,1335.515321,0,0.1022604,179.9
,1336.403986,0,0.1022604,180
,1337.29265,0,0.1022604,180.1
,1337.751208,0,0.1022604,180.2
,1338.639872,0,0.1022604,180.3
,1339.528537,0,0.1022604,180.4
,1339.987095,0,0.1022604,180.5
,1340.875759,0,0.1022604,180.6
,1341.764424,0,0.1022604,180.7
,1342.222982,0,0.1022604,180.8
,1343.111646,0,0.1022604,180.9
,1344.000311,0,0.1022604,181
,1344.458869,0,0.1022604,181.1
,1345.347533,0,0.1022604,181.2
,1346.236197,0,0.1022604,181.3
,1346.694756,0,0.1022604,181.4
,1347.58342,0,0.1022604,181.5
,1348.472084,0,0.1022604,181.6
,1348.930643,0,0.1022604,181.7
,1349.819307,0,0.1022604,181.8
,1350.707971,0,0.1022604,181.9
,1351.16653,0,0.1022604,182
,1352.055194,0,0.1022604,182.1
,1352.513753,0,0.1022604,182.2
,1353.402417,0,0.1022604,182.3
,1354.291081,0,0.1022604,182.4
,1354.74964,0,0.1022604,182.5
,1355.638304,0,0.1022604,182.6
,1356.526968,0,0.1022604,182.7
,1356.985527,0,0.1022604,182.8
,1357.874191,0,0.1022604,182.9
,1358.762855,0,0.1022604,183
,1359.221414,0,0.1022604,183.1
,1360.110078,0,0.1022604,183.2
,1360.998742,0,0.1022604,183.3
,1361.457301,0,0.1022604,183.4
,1362.345965,0,0.1022604,183.5
,1363.234629,0,0.1022604,183.6
,1363.693188,0,0.1022604,183.7
,1364.581852,0,0.1022604,183.8
,1365.470516,0,0.1022604,183.9
,1365.929074,0,0.1022604,184
,1366.817739,0,0.1022604,184.1
,1367.706403,0,0.1022604,184.2
,1368.164961,0,0.1022604,184.3
,1369.060187,0,0.1022604,184.4
,1369.948851,0,0.1022604,184.5
,1370.40741,0,0.1022604,184.6
,1371.296074,0,0.1022604,184.7
,1372.184738,0,0.1022604,184.8
,1372.643297,0,0.1022604,184.9
,1373.531961,0,0.1022604,185
,1374.420625,0,0.1022604,185.1
,1374.879184,0,0.1022604,185.2
,1375.767848,0,0.1022604,185.3
,1376.656512,0,0.1022604,185.4
,1377.115071,0,0.1022604,185.5
,1378.003735,0,0.1022604,185.6
,1378.892399,0,0.1022604,185.7
,1379.350958,0,0.1022604,185.8
,1380.239622,0,0.1022604,185.9
,1381.128286,0,0.1022604,186
,1381.586845,0,0.1022604,186.1
,1382.475509,0,0.1022604,186.2
,1383.364173,0,0.1022604,186.3
,1383.822732,0,0.1022604,186.4
,1384.711396,0,0.1022604,186.5
,1385.60006,0,0.1022604,186.6
,1386.058618,0,0.1022604,186.7
,1386.947283,0,0.1022604,186.8
,1387.405841,0,0.1022604,186.9
,1388.294505,0,0.1022604,187
,1389.18317,0,0.1022604,187.1
,1389.641728,0,0.1022604,187.2
,1390.530392,0,0.1022604,187.3
,1391.419057,0,0.1022604,187.4
,1391.877615,0,0.1022604,187.5
,1392.766279,0,0.1022604,187.6
,1393.654943,0,0.1022604,187.7
,1394.113502,0,0.1022604,187.8
,1395.002166,0,0.1022604,187.9
,1395.89083,0,0.1022604,188
,1396.349389,0,0.1022604,188.1
,1397.238053,0,0.1022604,188.2
,1398.126717,0,0.1022604,188.3
,1398.585276,0,0.1022604,188.4
,1399.47394,0,0.1022604,188.5
,1400.362604,0,0.1022604,188.6
,1400.821163,0,0.1022604,188.7
,1401.709827,0,0.1022604,188.8
,1402.598491,0,0.1022604,188.9
,1403.05705,0,0.1022604,189
,1403.945714,0,0.1022604,189.1
,1404.834378,0,0.1022604,189.2
,1405.292937,0,0.1022604,189.3
,1406.181601,0,0.1022604,189.4
,1407.070265,0,0.1022604,189.5
,1407.528824,0,0.1022604,189.6
,1408.417488,0,0.1022604,189.7
,1409.306152,0,0.1022604,189.8
,1409.764711,0,0.1022604,189.9
,1410.653375,0,0.1022604,190
,1411.542039,0,0.1022604,190.1
,1412.000598,0,0.1022604,190.2
,1412.889262,0,0.1022604,190.3
,1413.777926,0,0.1022604,190.4
,1414.236485,0,0.1022604,190.5
,1415.125149,0,0.1022604,190.6
,1416.013813,0,0.1022604,190.7
,1416.472372,0,0.1022604,190.8
,1417.361036,0,0.1022604,190.9
,1418.2497,0,0.1022604,191
,1418.708258,0,0.1022604,191.1
,1419.596923,0,0.1022604,191.2
,1420.485587,0,0.1022604,191.3
,1420.944145,0,0.1022604,191.4
,1421.83281,0,0.1022604,191.5
,1422.291368,0,0.1022604,191.6
,1423.180032,0,0.1022604,191.7
,1424.068697,0,0.1022604,191.8
,1424.527255,0,0.1022604,191.9
,1425.415919,0,0.1022604,192
,1426.304583,0,0.1022604,192.1
,1426.775867,0,0.1022604,192.2
,1427.664531,0,0.1022604,192.3
,1428.553195,0,0.1022604,192.4
,1429.011754,0,0.1022604,192.5
,1429.900418,0,0.1022604,192.6
,1430.789082,0,0.1022604,192.7
,1431.247641,0,0.1022604,192.8
,1432.136305,0,0.1022604,192.9
,1433.024969,0,0.1022604,193
,1433.483528,0,0.1022604,193.1
,1434.372192,0,0.1022604,193.2
,1435.260856,0,0.1022604,193.3
,1435.719415,0,0.1022604,193.4
,1436.608079,0,0.1022604,193.5
,1437.496743,0,0.1022604,193.6
,1437.955302,0,0.1022604,193.7
,1438.843966,0,0.1022604,193.8
,1439.73263,0,0.1022604,193.9
,1440.191188,0,0.1022604,194
,1441.086414,0,0.1022604,194.1
,1441.975078,0,0.1022604,194.2
,1442.433637,0,0.1022604,194.3
,1443.322301,0,0.1022604,194.4
,1444.210965,0,0.1022604,194.5
,1444.669524,0,0.1022604,194.6
,1445.558188,0,0.1022604,194.7
,1446.446852,0,0.1022604,194.8
,1446.905411,0,0.1022604,194.9
,1447.794075,0,0.1022604,195
,1448.682739,0,0.1022604,195.1
,1449.141298,0,0.1022604,195.2
,1450.029962,0,0.1022604,195.3
,1450.918626,0,0.1022604,195.4
,1451.377185,0,0.1022604,195.5
,1452.265849,0,0.1022604,195.6
,1453.154513,0,0.1022604,195.7
,1453.613072,0,0.1022604,195.8
,1454.501736,0,0.1022604,195.9
,1455.3904,0,0.1022604,196
,1455.848959,0,0.1022604,196.1
,1456.737623,0,0.1022604,196.2
,1457.626287,0,0.1022604,196.3
,1458.084846,0,0.1022604,196.4
,1458.97351,0,0.1022604,196.5
,1459.432068,0,0.1022604,196.6
,1460.320733,0,0.1022604,196.7
,1461.209397,0,0.1022604,196.8
,1461.667955,0,0.1022604,196.9
,1462.556619,0,0.1022604,197
,1463.445284,0,0.1022604,197.1
,1463.903842,0,0.1022604,197.2
,1464.792506,0,0.1022604,197.3
,1465.681171,0,0.1022604,197.4
,1466.139729,0,0.1022604,197.5
,1467.028393,0,0.1022604,197.6
,1467.917057,0,0.1022604,197.7
,1468.375616,0,0.1022604,197.8
,1469.26428,0,0.1022604,197.9
,1470.152944,0,0.1022604,198
,1470.611503,0,0.1022604,198.1
,1471.500167,0,0.1022604,198.2
,1472.388831,0,0.1022604,198.3
,1472.84739,0,0.1022604,198.4
,1473.736054,0,0.1022604,198.5
,1474.624718,0,0.1022604,198.6
,1475.083277,0,0.1022604,198.7
,1475.971941,0,0.1022604,198.8
,1476.860605,0,0.1022604,198.9
,1477.319164,0,0.1022604,199
,1478.207828,0,0.1022604,199.1
,1479.096492,0,0.1022604,199.2
,1479.555051,0,0.1022604,199.3
,1480.443715,0,0.1022604,199.4
,1481.332379,0,0.1022604,199.5
,1481.790938,0,0.1022604,199.6
,1482.679602,0,0.1022604,199.7
,1483.568266,0,0.1022604,199.8
,1484.026825,0,0.1022604,199.9
,1484.915489,0,0.1022604,200
,1485.804153,0,0.1022604,200.1
,1486.262712,0,0.1022604,200.2
,1487.151376,0,0.1022604,200.3
,1488.04004,0,0.1022604,200.4
,1488.498599,0,0.1022604,200.5
,1489.387263,0,0.1022604,200.6
,1490.275927,0,0.1022604,200.7
,1490.734486,0,0.1022604,200.8
,1491.62315,0,0.1022604,200.9
,1492.511814,0,0.1022604,201
,1492.970373,0,0.1022604,201.1
,1493.859037,0,0.1022604,201.2
,1494.317595,0,0.1022604,201.3
,1495.206259,0,0.1022604,201.4
,1496.094924,0,0.1022604,201.5
,1496.553482,0,0.1022604,201.6
,1497.442146,0,0.1022604,201.7
,1498.330811,0,0.1022604,201.8
,1498.789369,0,0.1022604,201.9
,1499.678033,0,0.1022604,202
,1500.566697,0,0.1022604,202.1
,1501.025256,0,0.1022604,202.2
,1501.91392,0,0.1022604,202.3
,1502.802584,0,0.1022604,202.4
,1503.261143,0,0.1022604,202.5
,1504.149807,0,0.1022604,202.6
,1505.038471,0,0.1022604,202.7
,1505.49703,0,0.1022604,202.8
,1506.385694,0,0.1022604,202.9
,1507.274358,0,0.1022604,203
,1507.732917,0,0.1022604,203.1
,1508.621581,0,0.1022604,203.2
,1509.510245,0,0.1022604,203.3
,1509.968804,0,0.1022604,203.4
,1510.857468,0,0.1022604,203.5
,1511.746132,0,0.1022604,203.6
,1512.204691,0,0.1022604,203.7
,1513.099917,0,0.1022604,203.8
,1513.988581,0,0.1022604,203.9
,1514.447139,0,0.1022604,204
,1515.335803,0,0.1022604,204.1
,1516.224468,0,0.1022604,204.2
,1516.683026,0,0.1022604,204.3
,1517.57169,0,0.1022604,204.4
,1518.460355,0,0.1022604,204.5
,1518.918913,0,0.1022604,204.6
,1519.807577,0,0.1022604,204.7
,1520.696242,0,0.1022604,204.8
,1521.1548,0,0.1022604,204.9
,1522.043464,0,0.1022604,205
,1522.932128,0,0.1022604,205.1
,1523.390687,0,0.1022604,205.2
,1524.279351,0,0.1022604,205.3
,1525.168015,0,0.1022604,205.4
,1525.626574,0,0.1022604,205.5
,1526.515238,0,0.1022604,205.6
,1527.403902,0,0.1022604,205.7
,1527.862461,0,0.1022604,205.8
,1528.751125,0,0.1022604,205.9
,1529.209684,0,0.1022604,206
,1530.098348,0,0.1022604,206.1
,1530.987012,0,0.1022604,206.2
,1531.445571,0,0.1022604,206.3
,1532.334235,0,0.1022604,206.4
,1533.222899,0,0.1022604,206.5
,1533.681458,0,0.1022604,206.6
,1534.570122,0,0.1022604,206.7
,1535.458786,0,0.1022604,206.8
,1535.917345,0,0.1022604,206.9
,1536.806009,0,0.1022604,207
,1537.694673,0,0.1022604,207.1
,1538.153232,0,0.1022604,207.2
,1539.041896,0,0.1022604,207.3
,1539.93056,0,0.1022604,207.4
,1540.389119,0,0.1022604,207.5
,1541.277783,0,0.1022604,207.6
,1542.166447,0,0.1022604,207.7
,1542.625005,0,0.1022604,207.8
,1543.51367,0,0.1022604,207.9
,1544.402334,0,0.1022604,208
,1544.860892,0,0.1022604,208.1
,1545.749557,0,0.1022604,208.2
,1546.638221,0,0.1022604,208.3
,1547.096779,0,0.1022604,208.4
,1547.985443,0,0.1022604,208.5
,1548.874108,0,0.1022604,208.6
,1549.332666,0,0.1022604,208.7
,1550.22133,0,0.1022604,208.8
,1551.109995,0,0.1022604,208.9
,1551.568553,0,0.1022604,209
,1552.457217,0,0.1022604,209.1
,1553.345882,0,0.1022604,209.2
,1553.80444,0,0.1022604,209.3
,1554.693104,0,0.1022604,209.4
,1555.581768,0,0.1022604,209.5
,1556.040327,0,0.1022604,209.6
,1556.928991,0,0.1022604,209.7
,1557.817655,0,0.1022604,209.8
,1558.276214,0,0.1022604,209.9
,1559.164878,0,0.1022604,210
,1560.053542,0,0.1022604,210.1
,1560.512101,0,0.1022604,210.2
,1561.400765,0,0.1022604,210.3
,1562.289429,0,0.1022604,210.4
,1562.747988,0,0.1022604,210.5
,1563.636652,0,0.1022604,210.6
,1564.095211,0,0.1022604,210.7
,1564.983875,0,0.1022604,210.8
,1565.872539,0,0.1022604,210.9
,1566.343822,0,0.1022604,211
,1567.232487,0,0.1022604,211.1
,1568.121151,0,0.1022604,211.2
,1568.579709,0,0.1022604,211.3
,1569.468373,0,0.1022604,211.4
,1570.357038,0,0.1022604,211.5
,1570.815596,0,0.1022604,211.6
,1571.70426,0,0.1022604,211.7
,1572.592925,0,0.1022604,211.8
,1573.051483,0,0.1022604,211.9
,1573.940147,0,0.1022604,212
,1574.828812,0,0.1022604,212.1
,1575.28737,0,0.1022604,212.2
,1576.176034,0,0.1022604,212.3
,1577.064698,0,0.1022604,212.4
,1577.523257,0,0.1022604,212.5
,1578.411921,0,0.1022604,212.6
,1579.300585,0,0.1022604,212.7
,1579.759144,0,0.1022604,212.8
,1580.647808,0,0.1022604,212.9
,1581.536472,0,0.1022604,213
,1581.995031,0,0.1022604,213.1
,1582.883695,0,0.1022604,213.2
,1583.772359,0,0.1022604,213.3
,1584.230918,0,0.1022604,213.4
,1585.126144,0,0.1022604,213.5
,1586.014808,0,0.1022604,213.6
,1586.473366,0,0.1022604,213.7
,1587.362031,0,0.1022604,213.8
,1588.250695,0,0.1022604,213.9
,1588.709253,0,0.1022604,214
,1589.597918,0,0.1022604,214.1
,1590.486582,0,0.1022604,214.2
,1590.94514,0,0.1022604,214.3
,1591.833804,0,0.1022604,214.4
,1592.722469,0,0.1022604,214.5
,1593.181027,0,0.1022604,214.6
,1594.069691,0,0.1022604,214.7
,1594.958356,0,0.1022604,214.8
,1595.416914,0,0.1022604,214.9
,1596.305578,0,0.1022604,215
,1597.194243,0,0.1022604,215.1
,1597.652801,0,0.1022604,215.2
,1598.541465,0,0.1022604,215.3
,1599.430129,0,0.1022604,215.4
,1599.888688,0,0.1022604,215.5
,1600.777352,0,0.1022604,215.6
,1601.235911,0,0.1022604,215.7
,1602.124575,0,0.1022604,215.8
,1603.013239,0,0.1022604,215.9
,1603.471798,0,0.1022604,216
,1604.360462,0,0.1022604,216.1
,1605.249126,0,0.1022604,216.2
,1605.707685,0,0.1022604,216.3
,1606.596349,0,0.1022604,216.4
,1607.485013,0,0.1022604,216.5
,1607.943572,0,0.1022604,216.6
,1608.832236,0,0.1022604,216.7
,1609.7209,0,0.1022604,216.8
,1610.179459,0,0.1022604,216.9
,1611.068123,0,0.1022604,217
,1611.956787,0,0.1022604,217.1
,1612.415346,0,0.1022604,217.2
,1613.30401,0,0.1022604,217.3
,1614.192674,0,0.1022604,217.4
,1614.651233,0,0.1022604,217.5
,1615.539897,0,0.1022604,217.6
,1616.428561,0,0.1022604,217.7
,1616.887119,0,0.1022604,217.8
,1617.775784,0,0.1022604,217.9
,1618.664448,0,0.1022604,218
,1619.123006,0,0.1022604,218.1
,1620.011671,0,0.1022604,218.2
,1620.900335,0,0.1022604,218.3
,1621.358893,0,0.1022604,218.4
,1622.247558,0,0.1022604,218.5
,1623.136222,0,0.1022604,218.6
,1623.59478,0,0.1022604,218.7
,1624.483444,0,0.1022604,218.8
,1625.372109,0,0.1022604,218.9
,1625.830667,0,0.1022604,219
,1626.719331,0,0.1022604,219.1
,1627.607996,0,0.1022604,219.2
,1628.066554,0,0.1022604,219.3
,1628.955218,0,0.1022604,219.4
,1629.843882,0,0.1022604,219.5
,1630.302441,0,0.1022604,219.6
,1631.191105,0,0.1022604,219.7
,1632.079769,0,0.1022604,219.8
,1632.538328,0,0.1022604,219.9
,1633.426992,0,0.1022604,220
,1634.315656,0,0.1022604,220.1
,1634.774215,0,0.1022604,220.2
,1635.662879,0,0.1022604,220.3
,1636.121438,0,0.1022604,220.4
,1637.010102,0,0.1022604,220.5
,1637.898766,0,0.1022604,220.6
,1638.357325,0,0.1022604,220.7
,1639.245989,0,0.1022604,220.8
,1640.134653,0,0.1022604,220.9
,1640.593212,0,0.1022604,221
,1641.481876,0,0.1022604,221.1
,1642.37054,0,0.1022604,221.2
,1642.829099,0,0.1022604,221.3
,1643.717763,0,0.1022604,221.4
,1644.606427,0,0.1022604,221.5
,1645.064986,0,0.1022604,221.6
,1645.95365,0,0.1022604,221.7
,1646.842314,0,0.1022604,221.8
,1647.300873,0,0.1022604,221.9
,1648.189537,0,0.1022604,222
,1649.078201,0,0.1022604,222.1
,1649.536759,0,0.1022604,222.2
,1650.425424,0,0.1022604,222.3
,1651.314088,0,0.1022604,222.4
,1651.772646,0,0.1022604,222.5
,1652.661311,0,0.1022604,222.6
,1653.549975,0,0.1022604,222.7
,1654.008533,0,0.1022604,222.8
,1654.897197,0,0.1022604,222.9
,1655.785862,0,0.1022604,223
,1656.24442,0,0.1022604,223.1
,1657.139646,0,0.1022604,223.2
,1658.02831,0,0.1022604,223.3
,1658.486869,0,0.1022604,223.4
,1659.375533,0,0.1022604,223.5
,1660.264197,0,0.1022604,223.6
